,balance,housing,loan,contact,day,y
5342,2495,yes,no,unknown,23,yes
5343,339,yes,no,unknown,23,no
5344,0,yes,no,unknown,23,no
5345,520,yes,no,unknown,23,no
5346,5745,yes,yes,unknown,23,no
5347,222,yes,no,unknown,23,no
5348,-355,yes,no,unknown,23,no
5349,1804,yes,no,unknown,23,no
5350,253,yes,no,unknown,23,no
5351,524,yes,no,unknown,23,no
5352,132,no,no,unknown,23,no
5353,-1,yes,yes,unknown,23,no
5354,-401,yes,no,unknown,23,no
5355,410,yes,no,unknown,23,no
5356,3155,yes,no,unknown,23,no
5357,247,no,no,unknown,23,no
5358,16,no,no,unknown,23,no
5359,823,yes,no,unknown,23,no
5360,1141,yes,no,unknown,23,no
5361,246,yes,no,unknown,23,no
5362,-102,yes,no,unknown,23,no
5363,151,no,no,unknown,23,no
5364,1212,yes,no,unknown,23,no
5365,397,yes,no,unknown,23,no
5366,-6,no,no,unknown,23,no
5367,56,yes,no,unknown,23,no
5368,1156,yes,no,unknown,23,no
5369,-327,yes,yes,unknown,23,no
5370,1570,yes,no,unknown,23,no
5371,-175,yes,yes,unknown,23,no
5372,353,yes,no,unknown,23,no
5373,61,yes,no,unknown,23,no
5374,-1206,yes,no,unknown,23,no
5375,208,yes,no,unknown,23,no
5376,38,yes,no,unknown,23,no
5377,-209,yes,yes,unknown,23,no
5378,759,yes,no,unknown,23,no
5379,-40,yes,no,unknown,23,no
5380,4,yes,no,unknown,23,no
5381,45,yes,yes,unknown,23,no
5382,-753,yes,yes,unknown,23,no
5383,820,yes,no,unknown,23,no
5384,0,yes,yes,unknown,23,no
5385,672,yes,no,unknown,23,no
5386,-762,yes,yes,unknown,23,no
5387,422,yes,no,unknown,23,no
5388,51,yes,no,unknown,23,no
5389,1601,yes,no,unknown,23,no
5390,2278,yes,no,unknown,23,no
5391,110,yes,no,unknown,23,no
5392,539,yes,yes,unknown,23,no
5393,-332,yes,no,unknown,23,no
5394,0,no,no,unknown,23,no
5395,468,yes,yes,unknown,23,no
5396,240,yes,no,unknown,23,no
5397,2,no,yes,unknown,23,no
5398,339,yes,no,unknown,23,no
5399,295,yes,no,unknown,23,no
5400,7252,no,no,unknown,23,no
5401,1109,yes,no,unknown,23,no
5402,-319,yes,no,unknown,23,no
5403,5553,yes,no,unknown,23,no
5404,187,yes,no,unknown,23,no
5405,2080,yes,no,unknown,23,no
5406,-319,yes,no,unknown,23,no
5407,-221,yes,no,unknown,23,no
5408,2114,no,yes,unknown,23,no
5409,4009,yes,no,unknown,23,no
5410,579,yes,no,unknown,23,no
5411,3142,no,no,unknown,23,no
5412,-205,yes,no,unknown,23,no
5413,79,no,no,unknown,23,no
5414,-591,yes,no,unknown,23,no
5415,440,no,no,unknown,23,no
5416,-274,yes,yes,unknown,23,no
5417,0,yes,yes,unknown,23,no
5418,2043,yes,yes,unknown,23,no
5419,282,yes,yes,unknown,23,no
5420,-26,yes,yes,unknown,23,no
5421,-267,no,no,unknown,23,no
5422,368,yes,no,unknown,23,no
5423,745,yes,no,unknown,23,no
5424,383,yes,no,unknown,23,no
5425,239,yes,no,unknown,23,no
5426,382,yes,no,unknown,23,no
5427,2679,yes,yes,unknown,23,no
5428,3,yes,no,unknown,23,no
5429,4746,yes,no,unknown,23,no
5430,30,no,no,unknown,23,no
5431,-455,yes,no,unknown,23,no
5432,0,yes,no,unknown,23,no
5433,-78,yes,yes,unknown,23,no
5434,302,yes,yes,unknown,23,no
5435,-299,yes,no,unknown,23,no
5436,1611,yes,no,unknown,23,no
5437,498,yes,no,unknown,23,no
5438,0,no,no,unknown,23,no
5439,454,yes,yes,unknown,23,no
5440,0,yes,no,unknown,23,no
5441,30,no,no,unknown,23,no
5442,511,yes,yes,unknown,23,no
5443,127,yes,no,unknown,23,no
5444,1940,yes,no,unknown,23,no
5445,-108,yes,no,unknown,23,no
5446,242,yes,no,unknown,23,no
5447,1012,yes,no,unknown,23,no
5448,-393,yes,yes,unknown,23,no
5449,430,yes,no,unknown,23,no
5450,-825,yes,no,unknown,23,no
5451,135,yes,no,unknown,23,no
5452,369,yes,no,unknown,23,no
5453,1522,yes,no,unknown,23,no
5454,523,yes,no,unknown,23,no
5455,104,yes,no,unknown,23,no
5456,341,yes,no,unknown,23,no
5457,3767,yes,no,unknown,23,no
5458,1667,yes,no,unknown,23,no
5459,430,yes,no,unknown,23,no
5460,603,yes,no,unknown,23,no
5461,0,no,no,unknown,23,no
5462,510,yes,no,unknown,23,no
5463,0,yes,no,unknown,23,no
5464,17455,yes,yes,unknown,23,no
5465,176,yes,no,unknown,23,no
5466,139,yes,no,unknown,23,no
5467,3625,yes,no,unknown,23,no
5468,1651,yes,no,unknown,23,no
5469,74,yes,no,unknown,23,no
5470,-311,yes,no,unknown,23,yes
5471,-413,yes,no,unknown,23,no
5472,1202,yes,no,unknown,23,no
5473,321,yes,no,unknown,23,no
5474,221,yes,no,unknown,23,no
5475,1996,yes,no,unknown,23,no
5476,1222,yes,no,unknown,23,no
5477,150,yes,yes,unknown,23,no
5478,701,yes,no,unknown,23,no
5479,0,yes,yes,unknown,23,no
5480,-375,yes,no,unknown,23,no
5481,6374,yes,no,unknown,23,no
5482,387,yes,no,unknown,23,no
5483,149,yes,no,unknown,23,yes
5484,630,yes,no,unknown,23,no
5485,150,yes,no,unknown,23,no
5486,1358,yes,yes,unknown,23,no
5487,614,yes,no,unknown,23,no
5488,-212,yes,yes,unknown,23,no
5489,590,yes,no,unknown,23,no
5490,8,yes,no,unknown,23,no
5491,687,yes,yes,unknown,23,no
5492,61,yes,yes,unknown,23,no
5493,-210,yes,yes,unknown,23,no
5494,1541,yes,no,unknown,23,no
5495,1342,yes,no,unknown,23,no
5496,4,yes,no,unknown,23,no
5497,501,yes,no,unknown,23,no
5498,128,yes,no,unknown,23,no
5499,1464,yes,no,unknown,23,yes
5500,6,yes,no,unknown,23,no
5501,-369,yes,no,unknown,23,no
5502,1375,yes,no,unknown,23,no
5503,0,no,no,unknown,23,no
5504,4053,yes,no,unknown,23,no
5505,-286,yes,no,unknown,23,no
5506,253,yes,no,unknown,23,no
5507,157,yes,no,unknown,23,no
5508,1951,yes,no,unknown,23,no
5509,4519,yes,no,unknown,23,no
5510,1134,yes,no,unknown,23,no
5511,426,yes,no,unknown,23,no
5512,-495,yes,yes,unknown,23,no
5513,1049,yes,no,unknown,23,no
5514,463,yes,no,unknown,23,no
5515,3546,yes,no,unknown,23,yes
5516,1,yes,yes,unknown,23,no
5517,-239,yes,no,unknown,23,no
5518,1340,yes,no,unknown,23,no
5519,772,yes,no,unknown,23,no
5520,-630,no,no,unknown,23,no
5521,507,yes,yes,unknown,23,no
5522,736,yes,no,unknown,23,no
5523,395,yes,yes,unknown,23,no
5524,-46,no,no,unknown,23,no
5525,2599,yes,no,unknown,23,no
5526,-461,no,no,unknown,23,no
5527,0,no,no,unknown,23,no
5528,3643,yes,no,unknown,23,no
5529,0,yes,no,unknown,23,no
5530,-141,yes,yes,unknown,23,no
5531,526,yes,yes,unknown,23,no
5532,23,yes,no,unknown,23,no
5533,839,yes,no,unknown,23,no
5534,-1455,yes,no,unknown,23,no
5535,-306,yes,no,unknown,23,no
5536,655,yes,no,unknown,23,no
5537,3465,yes,no,unknown,23,no
5538,876,yes,no,unknown,23,no
5539,154,yes,no,unknown,23,no
5540,67,yes,yes,unknown,23,no
5541,5205,yes,no,unknown,23,no
5542,5773,no,no,unknown,23,yes
5543,0,yes,yes,unknown,23,no
5544,1694,yes,yes,unknown,23,no
5545,1074,yes,no,unknown,23,no
5546,278,yes,no,unknown,23,yes
5547,1102,yes,no,unknown,23,no
5548,0,yes,no,unknown,23,no
5549,0,yes,no,unknown,23,no
5550,-346,yes,yes,unknown,23,no
5551,415,no,no,unknown,23,no
5552,851,no,yes,unknown,23,no
5553,1247,yes,no,unknown,23,no
5554,91,yes,no,unknown,23,no
5555,882,no,no,unknown,23,no
5556,165,yes,no,unknown,23,no
5557,1501,yes,no,unknown,23,no
5558,1529,no,no,unknown,23,no
5559,293,yes,no,unknown,23,no
5560,1572,yes,yes,unknown,23,no
5561,-679,yes,no,unknown,23,no
5562,497,yes,no,unknown,23,no
5563,-303,yes,no,unknown,23,no
5564,9194,yes,no,unknown,23,no
5565,97,yes,no,unknown,23,no
5566,70,yes,yes,unknown,23,no
5567,1839,no,no,unknown,23,no
5568,1492,yes,no,unknown,23,no
5569,357,yes,no,unknown,23,no
5570,192,yes,no,unknown,23,no
5571,875,yes,yes,unknown,23,no
5572,0,yes,no,unknown,23,no
5573,-288,no,no,unknown,23,no
5574,1581,no,no,unknown,23,no
5575,2910,yes,no,unknown,23,yes
5576,372,no,no,unknown,23,no
5577,9,yes,no,unknown,23,no
5578,1780,yes,no,unknown,23,no
5579,2665,yes,no,unknown,23,no
5580,188,yes,no,unknown,23,no
5581,506,yes,no,unknown,23,no
5582,38,yes,no,unknown,23,no
5583,-331,yes,no,unknown,23,no
5584,31,yes,no,unknown,23,no
5585,-21,yes,yes,unknown,23,no
5586,1847,yes,no,unknown,23,no
5587,208,yes,no,unknown,23,no
5588,5,yes,no,unknown,23,no
5589,-848,yes,no,unknown,23,no
5590,317,yes,no,unknown,23,no
5591,5779,yes,no,unknown,23,no
5592,489,yes,no,unknown,23,no
5593,4,yes,no,unknown,23,no
5594,631,yes,no,unknown,23,no
5595,0,yes,no,unknown,23,no
5596,3,no,yes,unknown,23,no
5597,2197,yes,no,unknown,23,no
5598,178,yes,no,unknown,23,no
5599,358,yes,no,unknown,23,no
5600,3144,yes,no,unknown,23,no
5601,309,yes,no,unknown,23,no
5602,391,yes,yes,unknown,23,no
5603,1903,yes,no,unknown,23,no
5604,1605,yes,no,unknown,23,no
5605,141,yes,no,unknown,23,no
5606,-205,yes,no,unknown,23,no
5607,2150,yes,no,unknown,23,no
5608,111,yes,no,unknown,23,no
5609,57,yes,yes,unknown,23,no
5610,876,yes,no,unknown,23,no
5611,2,no,no,unknown,23,no
5612,-357,yes,no,unknown,23,no
5613,13849,yes,no,unknown,23,no
5614,0,no,no,unknown,23,no
5615,5517,yes,no,unknown,23,no
5616,5505,yes,no,unknown,23,no
5617,4707,yes,no,unknown,23,no
5618,523,yes,no,unknown,23,no
5619,-516,yes,no,unknown,23,no
5620,1878,yes,yes,unknown,23,no
5621,253,yes,no,unknown,23,no
5622,471,no,no,unknown,23,no
5623,-315,yes,no,unknown,23,no
5624,240,yes,no,unknown,23,no
5625,1098,yes,no,unknown,23,no
5626,-211,yes,no,unknown,23,no
5627,9874,yes,no,unknown,23,no
5628,1008,yes,no,unknown,23,no
5629,165,yes,no,unknown,23,no
5630,3622,yes,yes,unknown,23,no
5631,92,yes,no,unknown,23,no
5632,7598,yes,no,unknown,23,no
5633,0,yes,no,unknown,23,no
5634,-143,yes,no,unknown,23,no
5635,540,yes,yes,unknown,23,no
5636,1495,yes,yes,unknown,23,no
5637,0,yes,no,unknown,23,no
5638,3316,yes,no,unknown,23,no
5639,3,yes,no,unknown,23,no
5640,387,yes,no,unknown,26,no
5641,33,no,no,unknown,26,no
5642,152,yes,no,unknown,26,no
5643,41,yes,yes,unknown,26,no
5644,1718,yes,no,unknown,26,no
5645,-287,yes,no,unknown,26,no
5646,2317,yes,no,unknown,26,no
5647,71,yes,no,unknown,26,no
5648,283,yes,no,unknown,26,no
5649,-627,yes,no,unknown,26,no
5650,-216,yes,no,unknown,26,no
5651,-347,yes,no,unknown,26,no
5652,199,yes,yes,unknown,26,no
5653,31,yes,yes,unknown,26,no
5654,0,yes,no,unknown,26,no
5655,674,yes,no,unknown,26,no
5656,-796,yes,yes,unknown,26,no
5657,470,yes,yes,unknown,26,no
5658,4063,yes,yes,unknown,26,no
5659,-372,yes,no,unknown,26,no
5660,1156,yes,no,unknown,26,no
5661,-886,yes,no,unknown,26,no
5662,-245,no,yes,unknown,26,no
5663,157,yes,no,unknown,26,no
5664,510,yes,no,unknown,26,no
5665,-426,no,yes,unknown,26,no
5666,-436,yes,no,unknown,26,no
5667,320,yes,no,unknown,26,no
5668,0,no,yes,unknown,26,no
5669,541,yes,no,unknown,26,yes
5670,1337,no,no,unknown,26,no
5671,-280,yes,no,unknown,26,no
5672,247,yes,no,unknown,26,no
5673,-1379,yes,yes,unknown,26,no
5674,383,yes,yes,unknown,26,no
5675,-85,yes,yes,unknown,26,no
5676,0,yes,no,unknown,26,no
5677,683,yes,yes,unknown,26,no
5678,295,yes,yes,unknown,26,no
5679,978,yes,yes,unknown,26,no
5680,105,yes,no,unknown,26,no
5681,503,yes,no,unknown,26,no
5682,-8,yes,no,unknown,26,no
5683,-396,yes,no,unknown,26,no
5684,-454,yes,no,unknown,26,no
5685,-380,yes,no,unknown,26,no
5686,1098,yes,no,unknown,26,no
5687,155,yes,no,unknown,26,no
5688,-54,yes,yes,unknown,26,no
5689,238,yes,no,unknown,26,no
5690,106,yes,no,unknown,26,no
5691,0,yes,no,unknown,26,no
5692,3888,no,no,unknown,26,no
5693,-138,yes,no,unknown,26,no
5694,1728,yes,no,unknown,26,no
5695,1651,yes,no,unknown,26,no
5696,0,yes,no,unknown,26,no
5697,463,no,no,unknown,26,no
5698,-361,yes,no,unknown,26,no
5699,-27,yes,no,unknown,26,no
5700,0,no,no,unknown,26,no
5701,0,yes,no,unknown,26,no
5702,-239,yes,no,unknown,26,no
5703,1182,yes,no,unknown,26,no
5704,0,yes,no,unknown,26,no
5705,1262,yes,no,unknown,26,yes
5706,435,yes,no,unknown,26,no
5707,149,yes,no,unknown,26,no
5708,241,yes,no,unknown,26,no
5709,879,yes,no,unknown,26,no
5710,-171,yes,no,unknown,26,no
5711,241,yes,yes,unknown,26,no
5712,103,yes,no,unknown,26,no
5713,1925,yes,no,unknown,26,no
5714,-212,yes,yes,unknown,26,no
5715,-587,yes,no,unknown,26,no
5716,259,yes,no,unknown,26,no
5717,19,yes,yes,unknown,26,no
5718,86,yes,no,unknown,26,no
5719,214,yes,yes,unknown,26,no
5720,895,yes,no,unknown,26,no
5721,145,yes,no,unknown,26,no
5722,-1701,yes,no,unknown,26,no
5723,193,yes,no,unknown,26,no
5724,-255,yes,no,unknown,26,no
5725,19343,yes,no,unknown,26,no
5726,0,yes,no,unknown,26,no
5727,0,no,no,unknown,26,no
5728,137,no,yes,unknown,26,no
5729,-170,yes,yes,unknown,26,no
5730,-342,yes,no,unknown,26,no
5731,-673,yes,no,unknown,26,no
5732,193,yes,yes,unknown,26,no
5733,655,yes,no,unknown,26,no
5734,25,yes,yes,unknown,26,no
5735,305,yes,yes,unknown,26,no
5736,125,yes,no,unknown,26,no
5737,591,yes,no,unknown,26,no
5738,537,no,no,unknown,26,no
5739,-68,yes,yes,unknown,26,no
5740,-197,yes,no,unknown,26,no
5741,-538,yes,no,unknown,26,yes
5742,-213,yes,no,unknown,26,no
5743,340,yes,yes,unknown,26,no
5744,-694,yes,no,unknown,26,no
5745,160,yes,no,unknown,26,no
5746,3284,yes,no,unknown,26,no
5747,191,yes,no,unknown,26,no
5748,1252,yes,no,unknown,26,no
5749,669,yes,no,unknown,26,no
5750,2064,yes,no,unknown,26,no
5751,-53,yes,no,unknown,26,no
5752,-754,yes,yes,unknown,26,no
5753,89,yes,no,unknown,26,no
5754,153,yes,yes,unknown,26,no
5755,788,yes,no,unknown,26,no
5756,947,yes,no,unknown,26,no
5757,358,no,no,unknown,26,no
5758,1395,yes,no,unknown,26,no
5759,-563,yes,no,unknown,26,no
5760,97,yes,yes,unknown,26,no
5761,-651,yes,yes,unknown,26,no
5762,101,yes,yes,unknown,26,no
5763,494,yes,no,unknown,26,no
5764,902,no,no,unknown,26,no
5765,527,yes,no,unknown,26,no
5766,322,yes,no,unknown,26,no
5767,-606,yes,no,unknown,26,no
5768,747,yes,no,unknown,26,yes
5769,682,yes,yes,unknown,26,no
5770,18,no,no,unknown,26,no
5771,0,yes,no,unknown,26,no
5772,405,yes,no,unknown,26,no
5773,298,yes,yes,unknown,26,no
5774,1595,yes,no,unknown,26,no
5775,1107,yes,no,unknown,26,no
5776,682,yes,no,unknown,26,no
5777,-287,yes,yes,unknown,26,no
5778,2229,yes,no,unknown,26,no
5779,7544,yes,no,unknown,26,no
5780,3429,yes,yes,unknown,26,no
5781,-204,yes,yes,unknown,26,no
5782,14,yes,yes,unknown,26,no
5783,61,yes,no,unknown,26,yes
5784,635,yes,no,unknown,26,no
5785,0,yes,no,unknown,26,no
5786,245,yes,no,unknown,26,no
5787,-476,yes,no,unknown,26,no
5788,-424,yes,no,unknown,26,no
5789,-545,yes,yes,unknown,26,no
5790,9725,yes,no,unknown,26,no
5791,162,no,no,unknown,26,no
5792,-175,yes,no,unknown,26,no
5793,-75,yes,no,unknown,26,no
5794,695,yes,no,unknown,26,no
5795,18,yes,no,unknown,26,no
5796,-473,yes,no,unknown,26,no
5797,360,yes,no,unknown,26,no
5798,-367,yes,no,unknown,26,no
5799,0,yes,no,unknown,26,no
5800,-72,yes,no,unknown,26,no
5801,-110,yes,no,unknown,26,no
5802,-396,yes,no,unknown,26,no
5803,125,no,no,unknown,26,yes
5804,605,yes,no,unknown,26,no
5805,880,yes,no,unknown,26,no
5806,-309,yes,no,unknown,26,no
5807,1746,yes,no,unknown,26,no
5808,95,yes,no,unknown,26,no
5809,48,no,no,unknown,26,no
5810,569,yes,yes,unknown,26,no
5811,930,yes,yes,unknown,26,no
5812,320,yes,yes,unknown,26,no
5813,258,yes,no,unknown,26,no
5814,277,yes,no,unknown,26,no
5815,102,yes,no,unknown,26,no
5816,93,no,no,unknown,26,no
5817,21,no,no,unknown,26,no
5818,2070,yes,yes,unknown,26,no
5819,96,no,no,unknown,26,no
5820,2316,yes,no,unknown,26,no
5821,174,yes,yes,unknown,26,no
5822,-297,yes,no,unknown,26,no
5823,-465,no,no,unknown,26,no
5824,0,yes,no,unknown,26,no
5825,519,yes,yes,unknown,26,no
5826,192,yes,no,unknown,26,no
5827,314,yes,yes,unknown,26,no
5828,-274,yes,no,unknown,26,no
5829,283,no,yes,unknown,26,no
5830,-1013,yes,no,unknown,26,no
5831,-376,yes,no,unknown,26,no
5832,207,yes,no,unknown,26,no
5833,66,yes,no,unknown,26,no
5834,1573,yes,no,unknown,26,no
5835,5,yes,no,unknown,26,no
5836,7216,yes,no,unknown,26,no
5837,-330,yes,yes,unknown,26,no
5838,2619,yes,no,unknown,26,no
5839,138,no,no,unknown,26,no
5840,-236,yes,no,unknown,26,no
5841,764,no,no,unknown,26,no
5842,-45,yes,no,unknown,26,no
5843,1257,yes,no,unknown,26,no
5844,3311,yes,yes,unknown,26,no
5845,1185,yes,no,unknown,26,no
5846,0,yes,no,unknown,26,yes
5847,-452,yes,no,unknown,26,no
5848,-446,yes,no,unknown,26,no
5849,265,yes,no,unknown,26,no
5850,293,yes,no,unknown,26,no
5851,-305,yes,no,unknown,26,no
5852,690,yes,no,unknown,26,no
5853,2720,yes,no,unknown,26,no
5854,-140,yes,no,unknown,26,no
5855,1256,no,no,unknown,26,no
5856,620,yes,no,unknown,26,yes
5857,-95,yes,yes,unknown,26,no
5858,1,yes,no,unknown,26,no
5859,354,yes,no,unknown,26,no
5860,494,yes,no,unknown,26,no
5861,116,yes,no,unknown,26,no
5862,476,yes,yes,unknown,26,no
5863,791,yes,no,unknown,26,no
5864,53,yes,no,unknown,26,no
5865,-1026,yes,no,unknown,26,no
5866,316,yes,no,unknown,26,yes
5867,457,yes,yes,unknown,26,no
5868,-556,yes,yes,unknown,26,no
5869,2,yes,yes,unknown,26,no
5870,0,yes,yes,unknown,26,no
5871,484,yes,no,unknown,26,no
5872,200,yes,no,unknown,26,no
5873,-415,yes,no,unknown,26,no
5874,899,yes,no,unknown,26,no
5875,205,no,no,unknown,26,no
5876,241,yes,no,unknown,26,no
5877,473,yes,yes,unknown,26,no
5878,529,yes,yes,unknown,26,no
5879,187,yes,no,unknown,26,no
5880,217,yes,no,unknown,26,no
5881,984,yes,no,unknown,26,no
5882,27,yes,no,unknown,26,no
5883,-99,no,yes,unknown,26,no
5884,3,yes,no,unknown,26,no
5885,189,yes,no,unknown,26,no
5886,54,yes,yes,unknown,26,no
5887,302,yes,no,unknown,26,no
5888,2287,yes,no,unknown,26,yes
5889,-88,yes,no,unknown,26,no
5890,291,yes,no,unknown,26,no
5891,77,yes,no,unknown,26,no
5892,-68,yes,no,unknown,26,no
5893,504,yes,no,unknown,26,no
5894,-579,yes,no,unknown,26,no
5895,381,yes,no,unknown,26,no
5896,-498,yes,yes,unknown,26,no
5897,501,no,no,unknown,26,no
5898,-196,yes,yes,unknown,26,no
5899,5284,yes,no,unknown,26,no
5900,105,yes,no,unknown,26,no
5901,283,yes,no,unknown,26,no
5902,-566,yes,no,unknown,26,no
5903,-576,yes,no,unknown,26,no
5904,0,yes,no,unknown,26,no
5905,-167,yes,no,unknown,26,no
5906,0,yes,no,unknown,26,no
5907,-256,yes,no,unknown,26,no
5908,1640,yes,no,unknown,26,no
5909,1492,yes,no,unknown,26,no
5910,0,no,no,unknown,26,no
5911,1928,yes,no,unknown,26,no
5912,23,yes,no,unknown,26,no
5913,-476,yes,no,unknown,26,no
5914,437,yes,no,unknown,26,no
5915,-247,yes,no,unknown,26,no
5916,-921,yes,no,unknown,26,no
5917,-158,no,no,unknown,26,no
5918,-800,yes,no,unknown,26,no
5919,517,yes,no,unknown,26,no
5920,-199,no,no,unknown,26,no
5921,175,yes,no,unknown,26,no
5922,283,yes,no,unknown,26,no
5923,74,yes,no,unknown,26,no
5924,1693,yes,no,unknown,26,no
5925,-307,yes,yes,unknown,26,no
5926,0,no,no,unknown,26,no
5927,607,yes,no,unknown,26,no
5928,328,no,no,unknown,26,no
5929,494,yes,no,unknown,26,no
5930,1746,yes,no,unknown,26,no
5931,1050,yes,no,unknown,26,no
5932,198,yes,no,unknown,26,yes
5933,-502,yes,yes,unknown,26,no
5934,-626,yes,no,unknown,26,no
5935,104,yes,no,unknown,26,no
5936,-91,yes,no,unknown,26,no
5937,21111,yes,no,unknown,26,no
5938,460,yes,no,unknown,26,yes
5939,526,no,no,unknown,26,no
5940,-69,yes,no,unknown,26,no
5941,1032,yes,no,unknown,26,no
5942,-140,yes,no,unknown,26,no
5943,6,yes,no,unknown,26,no
5944,306,no,no,unknown,26,no
5945,1024,yes,no,unknown,26,no
5946,975,yes,no,unknown,26,no
5947,1327,yes,yes,unknown,26,no
5948,626,yes,no,unknown,26,no
5949,-93,yes,no,unknown,26,no
5950,442,yes,no,unknown,26,no
5951,1449,no,no,unknown,26,no
5952,-544,yes,yes,unknown,26,no
5953,-69,yes,no,unknown,26,no
5954,1785,yes,no,unknown,26,no
5955,-94,yes,no,unknown,26,no
5956,941,yes,no,unknown,26,no
5957,-204,yes,no,unknown,26,no
5958,480,yes,no,unknown,26,no
5959,1145,yes,no,unknown,26,yes
5960,782,yes,no,unknown,26,no
5961,339,yes,no,unknown,26,no
5962,4587,no,no,unknown,26,no
5963,1050,yes,no,unknown,26,no
5964,1147,yes,yes,unknown,26,no
5965,879,yes,no,unknown,26,no
5966,0,yes,no,unknown,26,no
5967,0,no,no,unknown,26,no
5968,974,yes,no,unknown,26,no
5969,-614,yes,no,unknown,26,no
5970,252,yes,yes,unknown,26,no
5971,953,yes,no,unknown,26,no
5972,5888,yes,no,unknown,26,no
5973,129,yes,no,unknown,26,yes
5974,5880,yes,no,unknown,26,no
5975,403,yes,no,unknown,26,no
5976,1265,yes,yes,unknown,26,yes
5977,685,yes,no,unknown,26,no
5978,-901,yes,no,unknown,26,no
5979,99,yes,no,unknown,26,no
5980,541,yes,no,unknown,26,no
5981,3057,yes,no,unknown,26,no
5982,343,yes,no,unknown,26,no
5983,479,yes,no,unknown,26,no
5984,2697,yes,yes,unknown,26,no
5985,66,yes,no,unknown,26,no
5986,303,yes,yes,unknown,26,no
5987,168,yes,no,unknown,26,no
5988,-196,yes,no,unknown,26,no
5989,0,yes,no,unknown,26,no
5990,-213,yes,yes,unknown,26,no
5991,4436,yes,no,unknown,26,no
5992,27,yes,yes,unknown,26,no
5993,1612,yes,no,unknown,26,no
5994,87,yes,no,unknown,26,no
5995,9894,yes,no,unknown,26,no
5996,4030,yes,no,unknown,26,no
5997,339,yes,no,unknown,26,no
5998,-215,yes,no,unknown,26,no
5999,26,yes,yes,unknown,26,no
6000,-220,yes,no,unknown,26,no
6001,440,yes,no,unknown,26,no
6002,25,no,no,unknown,26,no
6003,0,yes,no,unknown,26,no
6004,-152,yes,yes,unknown,26,no
6005,-22,yes,no,unknown,26,yes
6006,685,yes,no,unknown,26,yes
6007,-367,yes,yes,unknown,26,no
6008,289,yes,no,unknown,26,no
6009,1414,yes,no,unknown,26,no
6010,-421,yes,no,unknown,26,no
6011,607,yes,no,unknown,26,no
6012,576,yes,yes,unknown,26,no
6013,365,no,no,unknown,26,no
6014,1209,yes,no,unknown,26,no
6015,5151,yes,yes,unknown,26,no
6016,448,yes,no,unknown,26,no
6017,0,no,no,unknown,26,no
6018,1464,yes,yes,unknown,26,no
6019,36,yes,no,unknown,26,no
6020,4110,yes,no,unknown,26,no
6021,901,yes,no,unknown,26,yes
6022,314,yes,no,unknown,26,no
6023,306,yes,no,unknown,26,no
6024,1037,yes,no,unknown,26,no
6025,-571,yes,yes,unknown,26,no
6026,96,yes,yes,unknown,26,no
6027,-376,yes,no,unknown,26,no
6028,445,yes,no,unknown,26,no
6029,60,yes,no,unknown,26,no
6030,823,no,no,unknown,26,no
6031,-551,yes,yes,unknown,26,no
6032,0,yes,yes,unknown,26,no
6033,23,yes,no,unknown,26,no
6034,70,yes,no,unknown,26,no
6035,474,yes,yes,unknown,26,no
6036,3201,yes,no,unknown,26,no
6037,4,yes,no,unknown,26,no
6038,0,yes,no,unknown,26,no
6039,-186,yes,no,unknown,26,no
6040,159,yes,no,unknown,26,no
6041,452,yes,no,unknown,26,no
6042,61,yes,no,unknown,26,no
6043,6575,yes,no,unknown,26,no
6044,2294,yes,no,unknown,26,no
6045,39,yes,no,unknown,26,no
6046,392,yes,yes,unknown,26,no
6047,-358,yes,no,unknown,26,no
6048,1255,yes,yes,unknown,26,no
6049,-271,yes,yes,unknown,26,no
6050,-382,yes,no,unknown,26,no
6051,2805,yes,no,unknown,26,no
6052,229,no,no,unknown,26,no
6053,0,yes,no,unknown,26,no
6054,2366,yes,no,unknown,26,no
6055,4716,yes,no,unknown,26,no
6056,1631,yes,no,unknown,26,no
6057,3344,yes,no,unknown,26,no
6058,-331,yes,yes,unknown,26,no
6059,108,yes,no,unknown,26,no
6060,337,yes,no,unknown,26,no
6061,553,yes,no,unknown,26,no
6062,3532,yes,no,unknown,26,no
6063,2065,yes,yes,unknown,26,no
6064,133,yes,no,unknown,26,no
6065,72,yes,no,unknown,26,no
6066,278,yes,no,unknown,26,no
6067,2085,yes,no,unknown,26,no
6068,247,yes,yes,unknown,26,no
6069,1,yes,yes,unknown,26,no
6070,6471,yes,yes,unknown,26,no
6071,-4,no,no,unknown,26,no
6072,77,yes,no,unknown,26,no
